creative,uid,issue,desc,mturk,pred
PRES/OBAMA TIRES,VAqPHAiNf_A,issue20,Trade/Globalization,1,0
PRES/OBAMA TIRES,VAqPHAiNf_A,issue20,Trade/Globalization,1,0
PRES/OBAMA TIRES,VAqPHAiNf_A,issue20,Trade/Globalization,1,0
PRES/OBAMA TIRES,VAqPHAiNf_A,issue20,Trade/Globalization,0,0
PRES/OBAMA UNPRECEDENTED,sq3GGwgV7R0,issue22,Economy,1,1
PRES/OBAMA UNPRECEDENTED,sq3GGwgV7R0,issue22,Economy,1,1
PRES/OBAMA UNPRECEDENTED,sq3GGwgV7R0,issue22,Economy,0,1
PRES/OBAMA UNPRECEDENTED,sq3GGwgV7R0,issue22,Economy,0,1
PRES/OBAMA UNPRECEDENTED,sq3GGwgV7R0,issue22,Economy,1,1
PRES/OBAMA WHICH DO YOU BELIEVE,P7QPLeGlEKw,issue43,Judiciary,0,1
PRES/OBAMA WHICH DO YOU BELIEVE,P7QPLeGlEKw,issue43,Judiciary,1,1
PRES/OBAMA WHICH DO YOU BELIEVE,P7QPLeGlEKw,issue43,Judiciary,1,1
PRES/OBAMA WHICH DO YOU BELIEVE,P7QPLeGlEKw,issue43,Judiciary,1,1
PRES/OBAMA WHICH DO YOU BELIEVE,P7QPLeGlEKw,issue43,Judiciary,0,1
PRES/OBAMA WOMEN SPEAK CRISIS,bvpE-yEyvKI,issue53,Healthcare,0,1
PRES/OBAMA WOMEN SPEAK CRISIS,bvpE-yEyvKI,issue53,Healthcare,0,1
PRES/OBAMA WOMEN SPEAK CRISIS,bvpE-yEyvKI,issue53,Healthcare,1,1
PRES/OBAMA WOMEN SPEAK CRISIS,bvpE-yEyvKI,issue53,Healthcare,1,1
PRES/OBAMA WOMEN SPEAK CRISIS,bvpE-yEyvKI,issue53,Healthcare,1,1
PRES/ROMNEY A BETTER FUTURE NC DEFENSE,n1Z6AH7g7YI,issue34,Affirmative Action,0,0
PRES/ROMNEY A BETTER FUTURE NC DEFENSE,n1Z6AH7g7YI,issue34,Affirmative Action,0,0
PRES/ROMNEY A BETTER FUTURE NC DEFENSE,n1Z6AH7g7YI,issue34,Affirmative Action,0,0
PRES/ROMNEY A BETTER FUTURE NC DEFENSE,n1Z6AH7g7YI,issue34,Affirmative Action,0,0
PRES/ROMNEY A BETTER FUTURE NC DEFENSE,n1Z6AH7g7YI,issue34,Affirmative Action,0,0
PRES/ROMNEY A BETTER FUTURE OH MANUFACTURING,IekshRWVY2s,issue20,Trade/Globalization,0,1
PRES/ROMNEY A BETTER FUTURE OH MANUFACTURING,IekshRWVY2s,issue20,Trade/Globalization,1,1
PRES/ROMNEY A BETTER FUTURE OH MANUFACTURING,IekshRWVY2s,issue20,Trade/Globalization,1,1
PRES/ROMNEY A BETTER FUTURE OH MANUFACTURING,IekshRWVY2s,issue20,Trade/Globalization,1,1
PRES/ROMNEY A BETTER FUTURE OH MANUFACTURING,IekshRWVY2s,issue20,Trade/Globalization,0,1
PRES/ROMNEY A BETTER FUTURE VA FAMILIES,Sh31gwXstEU,issue21,Housing/Subprime Mortgage,0,0
PRES/ROMNEY A BETTER FUTURE VA FAMILIES,Sh31gwXstEU,issue21,Housing/Subprime Mortgage,0,0
PRES/ROMNEY A BETTER FUTURE VA FAMILIES,Sh31gwXstEU,issue21,Housing/Subprime Mortgage,0,0
PRES/ROMNEY A BETTER FUTURE VA FAMILIES,Sh31gwXstEU,issue21,Housing/Subprime Mortgage,0,0
PRES/ROMNEY A BETTER FUTURE VA FAMILIES,Sh31gwXstEU,issue21,Housing/Subprime Mortgage,0,0
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,issue20,Trade/Globalization,0,0
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,issue20,Trade/Globalization,0,0
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,issue20,Trade/Globalization,1,0
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,issue20,Trade/Globalization,0,0
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,issue20,Trade/Globalization,0,0
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,prsment,Barack Obama,1,1
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,prsment,Barack Obama,1,1
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,prsment,Barack Obama,1,1
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,prsment,Barack Obama,1,1
PRES/ROMNEY BANKRUPT,0TGUJD8ReRk,prsment,Barack Obama,1,1
PRES/ROMNEY BRINGING PEOPLE TOGETHER,4F02JWY4Sbc,issue22,Economy,0,0
PRES/ROMNEY BRINGING PEOPLE TOGETHER,4F02JWY4Sbc,issue22,Economy,0,0
PRES/ROMNEY BRINGING PEOPLE TOGETHER,4F02JWY4Sbc,issue22,Economy,0,0
PRES/ROMNEY BRINGING PEOPLE TOGETHER,4F02JWY4Sbc,issue22,Economy,0,0
PRES/ROMNEY BRINGING PEOPLE TOGETHER,4F02JWY4Sbc,issue22,Economy,0,0
PRES/ROMNEY DO MORE,VQ8P04q6jqE,issue65,China,1,1
PRES/ROMNEY DO MORE,VQ8P04q6jqE,issue65,China,0,1
PRES/ROMNEY DO MORE,VQ8P04q6jqE,issue65,China,1,1
PRES/ROMNEY DO MORE,VQ8P04q6jqE,issue65,China,1,1
PRES/ROMNEY DO MORE,VQ8P04q6jqE,issue65,China,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,issue18,Employment/Jobs,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,issue18,Employment/Jobs,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,issue18,Employment/Jobs,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,issue18,Employment/Jobs,0,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,issue18,Employment/Jobs,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,mention4,Change,0,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,mention4,Change,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,mention4,Change,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,mention4,Change,1,1
PRES/ROMNEY FIND A WAY,8F10sxXXtpQ,mention4,Change,1,1
PRES/ROMNEY FIRST 100 DAYS NC,kLLSXlJg7LA,issue33,Tobacco,0,0
PRES/ROMNEY FIRST 100 DAYS NC,kLLSXlJg7LA,issue33,Tobacco,0,0
PRES/ROMNEY FIRST 100 DAYS NC,kLLSXlJg7LA,issue33,Tobacco,0,0
PRES/ROMNEY FIRST 100 DAYS NC,kLLSXlJg7LA,issue33,Tobacco,0,0
PRES/ROMNEY FIRST 100 DAYS NC,kLLSXlJg7LA,issue33,Tobacco,0,0
PRES/ROMNEY GIVE ME A BREAK,-21wrrmpxzE,issue22,Economy,1,1
PRES/ROMNEY GIVE ME A BREAK,-21wrrmpxzE,issue22,Economy,0,1
PRES/ROMNEY GIVE ME A BREAK,-21wrrmpxzE,issue22,Economy,1,1
PRES/ROMNEY GIVE ME A BREAK,-21wrrmpxzE,issue22,Economy,1,1
PRES/ROMNEY GIVE ME A BREAK,-21wrrmpxzE,issue22,Economy,1,1
PRES/ROMNEY IOWA NEWSPAPERS AGREE,_REZmA3dGhA,issue22,Economy,1,0
PRES/ROMNEY IOWA NEWSPAPERS AGREE,_REZmA3dGhA,issue22,Economy,0,0
PRES/ROMNEY IOWA NEWSPAPERS AGREE,_REZmA3dGhA,issue22,Economy,1,0
PRES/ROMNEY IOWA NEWSPAPERS AGREE,_REZmA3dGhA,issue22,Economy,1,0
PRES/ROMNEY IOWA NEWSPAPERS AGREE,_REZmA3dGhA,issue22,Economy,1,0
PRES/ROMNEY PAID IN,l4gPvToKTWU,issue11,Deficit/Budget/Debt,1,1
PRES/ROMNEY PAID IN,l4gPvToKTWU,issue11,Deficit/Budget/Debt,0,1
PRES/ROMNEY PAID IN,l4gPvToKTWU,issue11,Deficit/Budget/Debt,0,1
PRES/ROMNEY PAID IN,l4gPvToKTWU,issue11,Deficit/Budget/Debt,0,1
PRES/ROMNEY PAID IN,l4gPvToKTWU,issue11,Deficit/Budget/Debt,0,1
PRES/ROMNEY STRONG LEADERSHIP,u6jJOKpp_WY,issue11,Deficit/Budget/Debt,0,1
PRES/ROMNEY STRONG LEADERSHIP,u6jJOKpp_WY,issue11,Deficit/Budget/Debt,1,1
PRES/ROMNEY STRONG LEADERSHIP,u6jJOKpp_WY,issue11,Deficit/Budget/Debt,1,1
PRES/ROMNEY STRONG LEADERSHIP,u6jJOKpp_WY,issue11,Deficit/Budget/Debt,1,1
PRES/ROMNEY STRONG LEADERSHIP,u6jJOKpp_WY,issue11,Deficit/Budget/Debt,1,1
USSEN/AK BEGICH AVIATION,hxFGToX34jw,issue16,Business,0,1
USSEN/AK BEGICH AVIATION,hxFGToX34jw,issue16,Business,1,1
USSEN/AK BEGICH AVIATION,hxFGToX34jw,issue16,Business,1,1
USSEN/AK BEGICH AVIATION,hxFGToX34jw,issue16,Business,1,1
USSEN/AK BEGICH AVIATION,hxFGToX34jw,issue16,Business,1,1
USSEN/AK BEGICH CHEAP,NeWBOWdZ92M,prsment,Barack Obama,1,1
USSEN/AK BEGICH CHEAP,NeWBOWdZ92M,prsment,Barack Obama,1,1
USSEN/AK BEGICH CHEAP,NeWBOWdZ92M,prsment,Barack Obama,1,1
USSEN/AK BEGICH CHEAP,NeWBOWdZ92M,prsment,Barack Obama,1,1
USSEN/AK BEGICH CHEAP,NeWBOWdZ92M,prsment,Barack Obama,1,1
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue19,Poverty,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue19,Poverty,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue19,Poverty,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue19,Poverty,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue19,Poverty,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue53,Healthcare,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue53,Healthcare,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue53,Healthcare,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue53,Healthcare,0,0
USSEN/AK BEGICH WE WON,MacCj2bCNYg,issue53,Healthcare,0,0
USSEN/AK SULLIVAN ADVANCING ALASKA'S INTERESTS,YQL3QfGkfNQ,congmt,Congress,0,0
USSEN/AK SULLIVAN ADVANCING ALASKA'S INTERESTS,YQL3QfGkfNQ,congmt,Congress,0,0
USSEN/AK SULLIVAN ADVANCING ALASKA'S INTERESTS,YQL3QfGkfNQ,congmt,Congress,0,0
USSEN/AK SULLIVAN ADVANCING ALASKA'S INTERESTS,YQL3QfGkfNQ,congmt,Congress,0,0
USSEN/AK SULLIVAN ADVANCING ALASKA'S INTERESTS,YQL3QfGkfNQ,congmt,Congress,0,0
USSEN/AR COTTON DECISIONS,wuJKO_fa5V8,issue66,Middle East,1,1
USSEN/AR COTTON DECISIONS,wuJKO_fa5V8,issue66,Middle East,1,1
USSEN/AR COTTON DECISIONS,wuJKO_fa5V8,issue66,Middle East,1,1
USSEN/AR COTTON DECISIONS,wuJKO_fa5V8,issue66,Middle East,1,1
USSEN/AR COTTON DECISIONS,wuJKO_fa5V8,issue66,Middle East,1,1
USSEN/AR COTTON HEAD ON,WD-o138RG9k,mention3,Hope,0,1
USSEN/AR COTTON HEAD ON,WD-o138RG9k,mention3,Hope,1,1
USSEN/AR COTTON HEAD ON,WD-o138RG9k,mention3,Hope,0,1
USSEN/AR COTTON HEAD ON,WD-o138RG9k,mention3,Hope,0,1
USSEN/AR COTTON HEAD ON,WD-o138RG9k,mention3,Hope,0,1
USSEN/AR COTTON LEAP OF FAITH 60,tgP-05BxfrU,prsment,Barack Obama,1,1
USSEN/AR COTTON LEAP OF FAITH 60,tgP-05BxfrU,prsment,Barack Obama,1,1
USSEN/AR COTTON LEAP OF FAITH 60,tgP-05BxfrU,prsment,Barack Obama,1,1
USSEN/AR COTTON LEAP OF FAITH 60,tgP-05BxfrU,prsment,Barack Obama,1,1
USSEN/AR COTTON LEAP OF FAITH 60,tgP-05BxfrU,prsment,Barack Obama,1,1
USSEN/AR COTTON TOE THE LINE,u467mtj3mBk,republicans,Republicans,0,0
USSEN/AR COTTON TOE THE LINE,u467mtj3mBk,republicans,Republicans,0,0
USSEN/AR COTTON TOE THE LINE,u467mtj3mBk,republicans,Republicans,1,0
USSEN/AR COTTON TOE THE LINE,u467mtj3mBk,republicans,Republicans,0,0
USSEN/AR COTTON TOE THE LINE,u467mtj3mBk,republicans,Republicans,0,0
USSEN/AR PRYOR AGRICULTURAL DUST,fVB9VOQLhUY,issue80,Environment,0,1
USSEN/AR PRYOR AGRICULTURAL DUST,fVB9VOQLhUY,issue80,Environment,0,1
USSEN/AR PRYOR AGRICULTURAL DUST,fVB9VOQLhUY,issue80,Environment,0,1
USSEN/AR PRYOR AGRICULTURAL DUST,fVB9VOQLhUY,issue80,Environment,1,1
USSEN/AR PRYOR AGRICULTURAL DUST,fVB9VOQLhUY,issue80,Environment,1,1
USSEN/AR PRYOR COURTNEY,43OwZnK1ddQ,mention4,Change,0,1
USSEN/AR PRYOR COURTNEY,43OwZnK1ddQ,mention4,Change,1,1
USSEN/AR PRYOR COURTNEY,43OwZnK1ddQ,mention4,Change,0,1
USSEN/AR PRYOR COURTNEY,43OwZnK1ddQ,mention4,Change,0,1
USSEN/AR PRYOR COURTNEY,43OwZnK1ddQ,mention4,Change,1,1
USSEN/AR PRYOR END,cZDgMvpBmW4,mention1,Tea Party,0,0
USSEN/AR PRYOR END,cZDgMvpBmW4,mention1,Tea Party,0,0
USSEN/AR PRYOR END,cZDgMvpBmW4,mention1,Tea Party,0,0
USSEN/AR PRYOR END,cZDgMvpBmW4,mention1,Tea Party,0,0
USSEN/AR PRYOR END,cZDgMvpBmW4,mention1,Tea Party,0,0
USSEN/AR PRYOR RECORD,7_pDvk-b8nY,issue12,Government Spending,0,0
USSEN/AR PRYOR RECORD,7_pDvk-b8nY,issue12,Government Spending,1,0
USSEN/AR PRYOR RECORD,7_pDvk-b8nY,issue12,Government Spending,0,0
USSEN/AR PRYOR RECORD,7_pDvk-b8nY,issue12,Government Spending,0,0
USSEN/AR PRYOR RECORD,7_pDvk-b8nY,issue12,Government Spending,1,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue11,Deficit/Budget/Debt,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue11,Deficit/Budget/Debt,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue11,Deficit/Budget/Debt,1,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue11,Deficit/Budget/Debt,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue11,Deficit/Budget/Debt,1,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue71,Israel,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue71,Israel,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue71,Israel,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue71,Israel,0,0
USSEN/AR PRYOR RESPONSIBLE,695VXm8knsQ,issue71,Israel,0,0
USSEN/AZ CARMONA STRAIGHT TALKER,nARH9wSx8Oo,mention15,Main Street,0,0
USSEN/AZ CARMONA STRAIGHT TALKER,nARH9wSx8Oo,mention15,Main Street,0,0
USSEN/AZ CARMONA STRAIGHT TALKER,nARH9wSx8Oo,mention15,Main Street,0,0
USSEN/AZ CARMONA STRAIGHT TALKER,nARH9wSx8Oo,mention15,Main Street,0,0
USSEN/AZ CARMONA STRAIGHT TALKER,nARH9wSx8Oo,mention15,Main Street,0,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue60,Military,0,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue60,Military,1,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue60,Military,1,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue60,Military,1,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue60,Military,0,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue66,Middle East,1,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue66,Middle East,0,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue66,Middle East,0,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue66,Middle East,1,0
USSEN/CO GARDNER ABSENT,6VCGgjdbxFI,issue66,Middle East,0,0
USSEN/CO GARDNER ENDORSEMENTS,_83itMH7la0,issue12,Government Spending,0,1
USSEN/CO GARDNER ENDORSEMENTS,_83itMH7la0,issue12,Government Spending,0,1
USSEN/CO GARDNER ENDORSEMENTS,_83itMH7la0,issue12,Government Spending,0,1
USSEN/CO GARDNER ENDORSEMENTS,_83itMH7la0,issue12,Government Spending,0,1
USSEN/CO GARDNER ENDORSEMENTS,_83itMH7la0,issue12,Government Spending,0,1
USSEN/CO GARDNER NICE GUY,CdLNIGv50WQ,mention4,Change,1,1
USSEN/CO GARDNER NICE GUY,CdLNIGv50WQ,mention4,Change,0,1
USSEN/CO GARDNER NICE GUY,CdLNIGv50WQ,mention4,Change,0,1
USSEN/CO GARDNER NICE GUY,CdLNIGv50WQ,mention4,Change,1,1
USSEN/CO GARDNER NICE GUY,CdLNIGv50WQ,mention4,Change,1,1
USSEN/CO GARDNER ROSIE,Pz8WYAGCE2o,mention15,Main Street,0,0
USSEN/CO GARDNER ROSIE,Pz8WYAGCE2o,mention15,Main Street,0,0
USSEN/CO GARDNER ROSIE,Pz8WYAGCE2o,mention15,Main Street,0,0
USSEN/CO GARDNER ROSIE,Pz8WYAGCE2o,mention15,Main Street,0,0
USSEN/CO GARDNER ROSIE,Pz8WYAGCE2o,mention15,Main Street,0,0
USSEN/CO GARDNER&NRSC NEXT GENERATION ENERGY,NPKzyophmNw,issue15,Farming,0,1
USSEN/CO GARDNER&NRSC NEXT GENERATION ENERGY,NPKzyophmNw,issue15,Farming,1,1
USSEN/CO GARDNER&NRSC NEXT GENERATION ENERGY,NPKzyophmNw,issue15,Farming,1,1
USSEN/CO GARDNER&NRSC NEXT GENERATION ENERGY,NPKzyophmNw,issue15,Farming,1,1
USSEN/CO GARDNER&NRSC NEXT GENERATION ENERGY,NPKzyophmNw,issue15,Farming,1,1
USSEN/CO UDALL HISTORY,Uw9TjLdpew0,issue42,Death Penalty,0,0
USSEN/CO UDALL HISTORY,Uw9TjLdpew0,issue42,Death Penalty,0,0
USSEN/CO UDALL HISTORY,Uw9TjLdpew0,issue42,Death Penalty,0,0
USSEN/CO UDALL HISTORY,Uw9TjLdpew0,issue42,Death Penalty,0,0
USSEN/CO UDALL HISTORY,Uw9TjLdpew0,issue42,Death Penalty,0,0
USSEN/CO UDALL SUCCEED,oh71wLfUOwk,issue50,Education,0,0
USSEN/CO UDALL SUCCEED,oh71wLfUOwk,issue50,Education,1,0
USSEN/CO UDALL SUCCEED,oh71wLfUOwk,issue50,Education,1,0
USSEN/CO UDALL SUCCEED,oh71wLfUOwk,issue50,Education,1,0
USSEN/CO UDALL SUCCEED,oh71wLfUOwk,issue50,Education,1,0
USSEN/CO UDALL TRUE,vnKGBlE8qQU,issue23,Inequality,0,1
USSEN/CO UDALL TRUE,vnKGBlE8qQU,issue23,Inequality,1,1
USSEN/CO UDALL TRUE,vnKGBlE8qQU,issue23,Inequality,1,1
USSEN/CO UDALL TRUE,vnKGBlE8qQU,issue23,Inequality,1,1
USSEN/CO UDALL TRUE,vnKGBlE8qQU,issue23,Inequality,0,1
USSEN/CO UDALL&DSCC CHAMPION,EdPo6Qli_ZY,issue69,Terrorism,1,1
USSEN/CO UDALL&DSCC CHAMPION,EdPo6Qli_ZY,issue69,Terrorism,1,1
USSEN/CO UDALL&DSCC CHAMPION,EdPo6Qli_ZY,issue69,Terrorism,1,1
USSEN/CO UDALL&DSCC CHAMPION,EdPo6Qli_ZY,issue69,Terrorism,1,1
USSEN/CO UDALL&DSCC CHAMPION,EdPo6Qli_ZY,issue69,Terrorism,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue16,Business,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue16,Business,0,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue16,Business,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue16,Business,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue16,Business,0,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue18,Employment/Jobs,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue18,Employment/Jobs,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue18,Employment/Jobs,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue18,Employment/Jobs,1,1
USSEN/CT MCMAHON JOBLESS RATE REV 2,upefBfpM2hE,issue18,Employment/Jobs,1,1
USSEN/CT MURPHY DEMEANED WOMEN,YqzS7VeI_zI,issue53,Healthcare,1,1
USSEN/CT MURPHY DEMEANED WOMEN,YqzS7VeI_zI,issue53,Healthcare,1,1
USSEN/CT MURPHY DEMEANED WOMEN,YqzS7VeI_zI,issue53,Healthcare,1,1
USSEN/CT MURPHY DEMEANED WOMEN,YqzS7VeI_zI,issue53,Healthcare,0,1
USSEN/CT MURPHY DEMEANED WOMEN,YqzS7VeI_zI,issue53,Healthcare,1,1
USSEN/CT MURPHY JOBS RECORD,qYsQ118aWsE,issue55,Medicare,0,0
USSEN/CT MURPHY JOBS RECORD,qYsQ118aWsE,issue55,Medicare,0,0
USSEN/CT MURPHY JOBS RECORD,qYsQ118aWsE,issue55,Medicare,0,0
USSEN/CT MURPHY JOBS RECORD,qYsQ118aWsE,issue55,Medicare,0,0
USSEN/CT MURPHY JOBS RECORD,qYsQ118aWsE,issue55,Medicare,0,0
USSEN/FL DSCC&NELSON OUT OF STATE BILLIONAIRES REV,91dtaCfcYOo,issue11,Deficit/Budget/Debt,1,1
USSEN/FL DSCC&NELSON OUT OF STATE BILLIONAIRES REV,91dtaCfcYOo,issue11,Deficit/Budget/Debt,1,1
USSEN/FL DSCC&NELSON OUT OF STATE BILLIONAIRES REV,91dtaCfcYOo,issue11,Deficit/Budget/Debt,1,1
USSEN/FL DSCC&NELSON OUT OF STATE BILLIONAIRES REV,91dtaCfcYOo,issue11,Deficit/Budget/Debt,1,1
USSEN/FL DSCC&NELSON OUT OF STATE BILLIONAIRES REV,91dtaCfcYOo,issue11,Deficit/Budget/Debt,1,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue10,Tax,1,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue10,Tax,1,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue10,Tax,1,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue10,Tax,0,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue10,Tax,0,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue11,Deficit/Budget/Debt,0,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue11,Deficit/Budget/Debt,0,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue11,Deficit/Budget/Debt,1,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue11,Deficit/Budget/Debt,1,1
USSEN/FL NELSON IN NO WAY QUALIFIED,Za8YcX5RLZA,issue11,Deficit/Budget/Debt,1,1
USSEN/FL NELSON&DSCC MEET CONNIE MACK IV,Hs2LGKdDPf4,issue68,September Eleven,0,1
USSEN/FL NELSON&DSCC MEET CONNIE MACK IV,Hs2LGKdDPf4,issue68,September Eleven,0,1
USSEN/FL NELSON&DSCC MEET CONNIE MACK IV,Hs2LGKdDPf4,issue68,September Eleven,0,1
USSEN/FL NELSON&DSCC MEET CONNIE MACK IV,Hs2LGKdDPf4,issue68,September Eleven,0,1
USSEN/FL NELSON&DSCC MEET CONNIE MACK IV,Hs2LGKdDPf4,issue68,September Eleven,0,1
USSEN/GA NUNN BRIDGE,jNjOLQX2A3o,congmt,Congress,0,0
USSEN/GA NUNN BRIDGE,jNjOLQX2A3o,congmt,Congress,0,0
USSEN/GA NUNN BRIDGE,jNjOLQX2A3o,congmt,Congress,0,0
USSEN/GA NUNN BRIDGE,jNjOLQX2A3o,congmt,Congress,0,0
USSEN/GA NUNN BRIDGE,jNjOLQX2A3o,congmt,Congress,0,0
USSEN/GA NUNN&GAFEC DECENCY,bG7XMfWTeFw,gbush,George W. Bush,1,1
USSEN/GA NUNN&GAFEC DECENCY,bG7XMfWTeFw,gbush,George W. Bush,1,1
USSEN/GA NUNN&GAFEC DECENCY,bG7XMfWTeFw,gbush,George W. Bush,1,1
USSEN/GA NUNN&GAFEC DECENCY,bG7XMfWTeFw,gbush,George W. Bush,0,1
USSEN/GA NUNN&GAFEC DECENCY,bG7XMfWTeFw,gbush,George W. Bush,1,1
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue18,Employment/Jobs,1,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue18,Employment/Jobs,1,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue18,Employment/Jobs,0,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue18,Employment/Jobs,1,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue18,Employment/Jobs,1,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue53,Healthcare,0,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue53,Healthcare,0,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue53,Healthcare,0,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue53,Healthcare,1,0
USSEN/GA NUNN&GAFEC PILLOWTEX 60,eHhbrOjZSgo,issue53,Healthcare,0,0
USSEN/GA PERDUE&NRSC HELPING GEORGIA GROW,MfqKo1mDoQU,issue22,Economy,1,1
USSEN/GA PERDUE&NRSC HELPING GEORGIA GROW,MfqKo1mDoQU,issue22,Economy,0,1
USSEN/GA PERDUE&NRSC HELPING GEORGIA GROW,MfqKo1mDoQU,issue22,Economy,1,1
USSEN/GA PERDUE&NRSC HELPING GEORGIA GROW,MfqKo1mDoQU,issue22,Economy,1,1
USSEN/GA PERDUE&NRSC HELPING GEORGIA GROW,MfqKo1mDoQU,issue22,Economy,1,1
USSEN/HI HIRONO A GOOD EDUCATION,NGmD8jmVzS0,issue18,Employment/Jobs,1,1
USSEN/HI HIRONO A GOOD EDUCATION,NGmD8jmVzS0,issue18,Employment/Jobs,1,1
USSEN/HI HIRONO A GOOD EDUCATION,NGmD8jmVzS0,issue18,Employment/Jobs,0,1
USSEN/HI HIRONO A GOOD EDUCATION,NGmD8jmVzS0,issue18,Employment/Jobs,1,1
USSEN/HI HIRONO A GOOD EDUCATION,NGmD8jmVzS0,issue18,Employment/Jobs,1,1
